,0
55398,240
55399,180
55400,60
55401,60
55402,60
55403,120
55404,120
55405,240
55406,120
55407,300
55408,60
55409,60
55410,60
55411,240
55412,240
55413,120
55414,0
55415,120
55416,120
55417,120
55418,120
55419,120
55420,120
55421,60
55422,60
55423,60
55424,60
55425,120
55426,240
55427,60
55428,60
55429,360
55430,60
55431,60
55432,600
55433,120
55434,360
55435,120
55436,120
55437,120
55438,120
55439,120
55440,120
55441,120
55442,120
55443,120
55444,120
55445,60
55446,60
55447,120
55448,120
55449,120
55450,0
55451,60
55452,120
55453,120
55454,240
55455,120
55456,120
55457,240
55458,120
55459,180
55460,60
55461,300
55462,60
55463,180
55464,60
55465,120
55466,240
55467,120
55468,60
55469,60
55470,60
55471,60
55472,240
55473,60
55474,60
55475,120
55476,120
55477,120
55478,120
55479,120
55480,120
55481,60
55482,60
55483,60
55484,60
55485,120
55486,240
55487,120
55488,240
55489,60
55490,60
55491,60
55492,120
55493,240
55494,60
55495,60
55496,120
55497,120
55498,120
55499,0
55500,60
55501,120
55502,120
55503,60
55504,60
55505,60
55506,60
55507,120
55508,120
55509,120
55510,120
55511,120
55512,60
55513,60
55514,60
55515,60
55516,60
55517,60
55518,60
55519,60
55520,120
55521,120
55522,60
55523,60
55524,60
55525,60
55526,60
55527,60
55528,60
55529,60
55530,180
55531,50
55532,120
55533,60
55534,60
55535,120
55536,120
55537,120
55538,0
55539,60
55540,120
55541,120
55542,60
55543,60
55544,60
55545,120
55546,120
55547,120
55548,120
55549,120
55550,60
55551,60
55552,60
55553,60
55554,60
55555,60
55556,60
55557,60
55558,120
55559,120
55560,120
55561,120
55562,360
55563,120
55564,120
55565,60
55566,60
55567,60
55568,60
55569,60
55570,60
55571,120
55572,60
55573,60
55574,60
55575,60
55576,60
55577,60
55578,120
55579,60
55580,60
55581,60
55582,60
55583,60
55584,60
55585,240
55586,240
55587,60
55588,120
55589,120
55590,120
55591,0
55592,60
55593,120
55594,120
55595,60
55596,60
55597,60
55598,120
55599,120
55600,120
55601,120
55602,120
55603,60
55604,60
55605,60
55606,60
55607,60
55608,60
55609,60
55610,60
55611,120
55612,120
55613,120
55614,120
55615,300
55616,60
55617,60
55618,60
55619,300
55620,60
55621,60
55622,60
55623,120
55624,60
55625,60
55626,60
55627,60
55628,60
55629,60
55630,540
55631,60
55632,60
55633,60
55634,60
55635,60
55636,60
55637,60
55638,60
55639,60
55640,60
55641,60
55642,300
55643,60
55644,60
55645,60
55646,120
55647,120
55648,600
55649,120
55650,120
55651,120
55652,120
55653,120
55654,120
55655,60
55656,60
55657,60
55658,60
55659,480
55660,120
55661,120
55662,120
55663,180
55664,60
55665,60
55666,60
55667,60
55668,60
55669,60
55670,60
55671,120
55672,120
55673,120
55674,120
55675,60
55676,60
55677,60
55678,60
55679,60
55680,60
55681,60
55682,60
55683,120
55684,60
55685,60
55686,120
55687,120
55688,120
55689,0
55690,60
55691,120
55692,120
55693,60
55694,60
55695,60
55696,60
55697,120
55698,120
55699,120
55700,120
55701,120
55702,60
55703,60
55704,60
55705,60
55706,60
55707,60
55708,60
55709,60
55710,120
55711,120
55712,120
55713,120
55714,60
55715,60
55716,60
55717,60
55718,20
55719,20
55720,20
55721,20
55722,20
55723,20
55724,20
55725,40
55726,30
55727,30
55728,60
55729,60
55730,60
55731,60
55732,20
55733,20
55734,20
55735,20
55736,20
55737,20
55738,20
55739,40
55740,30
55741,30
55742,60
55743,60
55744,60
55745,60
55746,60
55747,60
55748,60
55749,60
55750,120
55751,120
55752,120
55753,120
55754,120
55755,120
55756,120
55757,120
55758,360
55759,120
55760,120
55761,0
55762,60
55763,120
55764,120
55765,120
55766,120
55767,120
55768,240
55769,60
55770,60
55771,60
55772,60
55773,60
55774,60
55775,60
55776,60
55777,60
55778,600
55779,60
55780,60
55781,120
55782,120
55783,120
55784,0
55785,60
55786,120
55787,120
55788,60
55789,60
55790,60
55791,60
55792,120
55793,120
55794,120
55795,120
55796,120
55797,60
55798,60
55799,60
55800,60
55801,60
55802,60
55803,60
55804,60
55805,120
55806,120
55807,60
55808,60
55809,60
55810,60
55811,120
55812,120
55813,60
55814,60
55815,60
55816,60
55817,120
55818,120
55819,360
55820,120
55821,60
55822,300
55823,60
55824,60
55825,60
55826,300
55827,60
55828,60
55829,60
55830,60
55831,60
55832,120
55833,60
55834,60
55835,120
55836,120
55837,120
55838,240
55839,60
55840,60
55841,60
55842,60
55843,60
55844,60
55845,240
55846,60
55847,60
55848,120
55849,120
55850,120
55851,0
55852,60
55853,120
55854,120
55855,60
55856,60
55857,60
55858,60
55859,120
55860,120
55861,120
55862,120
55863,120
55864,60
55865,60
55866,60
55867,60
55868,60
55869,60
55870,60
55871,60
55872,120
55873,120
55874,240
55875,240
55876,120
55877,180
55878,60
55879,120
55880,120
55881,180
55882,60
55883,120
55884,300
55885,60
55886,60
55887,60
55888,240
55889,120
55890,240
55891,120
55892,60
55893,60
55894,120
55895,120
55896,0
55897,60
55898,120
55899,120
55900,60
55901,60
55902,60
55903,60
55904,120
55905,120
55906,120
55907,120
55908,120
55909,60
55910,60
55911,60
55912,60
55913,60
55914,60
55915,60
55916,60
55917,120
55918,60
55919,60
55920,120
55921,120
55922,120
55923,0
55924,60
55925,120
55926,120
55927,60
55928,60
55929,60
55930,60
55931,120
55932,120
55933,120
55934,120
55935,120
55936,0
55937,120
55938,120
55939,120
55940,120
55941,120
55942,120
55943,0
55944,240
55945,60
55946,60
55947,120
55948,120
55949,120
55950,0
55951,60
55952,120
55953,120
55954,60
55955,60
55956,60
55957,60
55958,120
55959,120
55960,120
55961,120
55962,60
55963,60
55964,60
55965,60
55966,240
55967,120
55968,0
55969,120
55970,120
55971,120
55972,240
55973,120
55974,120
55975,60
55976,60
55977,120
55978,120
55979,120
55980,0
55981,60
55982,120
55983,120
55984,120
55985,60
55986,60
55987,60
55988,60
55989,120
55990,120
55991,120
55992,120
55993,240
55994,120
55995,0
55996,60
55997,120
55998,120
55999,120
56000,240
56001,60
56002,60
56003,60
56004,60
56005,120
56006,60
56007,120
56008,60
56009,240
56010,240
56011,240
56012,60
56013,60
56014,60
56015,60
56016,120
56017,120
56018,120
56019,120
56020,60
56021,480
56022,480
56023,60
56024,60
56025,120
56026,120
56027,120
56028,0
56029,60
56030,120
56031,120
56032,60
56033,60
56034,60
56035,60
56036,120
56037,120
56038,120
56039,120
56040,60
56041,60
56042,60
56043,60
56044,60
56045,60
56046,60
56047,60
56048,120
56049,120
56050,120
56051,120
56052,240
56053,120
56054,120
56055,120
56056,120
56057,120
56058,120
56059,120
56060,120
56061,120
56062,120
56063,120
56064,120
56065,240
56066,600
56067,240
56068,240
56069,60
56070,60
56071,120
56072,120
56073,120
56074,0
56075,60
56076,120
56077,120
56078,60
56079,60
56080,60
56081,60
56082,120
56083,120
56084,120
56085,120
56086,120
56087,60
56088,60
56089,60
56090,60
56091,60
56092,60
56093,60
56094,60
56095,120
56096,120
56097,60
56098,60
56099,60
56100,60
56101,120
56102,60
56103,360
56104,0
56105,120
56106,120
56107,120
56108,60
56109,60
56110,120
56111,120
56112,360
56113,120
56114,120
56115,60
56116,60
56117,120
56118,120
56119,120
56120,120
56121,120
56122,120
56123,360
56124,240
56125,120
56126,120
56127,120
56128,120
56129,60
56130,60
56131,120
56132,120
56133,120
56134,0
56135,60
56136,120
56137,120
56138,60
56139,60
56140,60
56141,60
56142,120
56143,120
56144,120
56145,120
56146,120
56147,60
56148,60
56149,60
56150,60
56151,60
56152,60
56153,60
56154,60
56155,120
56156,120
56157,120
56158,120
56159,600
56160,60
56161,60
56162,120
56163,120
56164,120
56165,240
56166,120
56167,120
56168,60
56169,60
56170,120
56171,120
56172,120
56173,0
56174,60
56175,120
56176,120
56177,60
56178,60
56179,60
56180,60
56181,120
56182,120
56183,120
56184,120
56185,120
56186,60
56187,60
56188,60
56189,60
56190,60
56191,60
56192,60
56193,60
56194,120
56195,120
56196,120
56197,120
56198,360
56199,240
56200,60
56201,60
56202,360
56203,60
56204,60
56205,480
56206,300
56207,60
56208,60
56209,60
56210,60
56211,60
56212,60
56213,60
56214,780
56215,60
56216,60
56217,60
56218,120
56219,60
56220,60
56221,60
56222,60
56223,60
56224,60
56225,600
56226,240
56227,240
56228,120
56229,120
56230,120
56231,240
56232,120
56233,60
56234,60
56235,60
56236,60
56237,60
56238,60
56239,60
56240,60
56241,120
56242,120
56243,120
56244,120
56245,360
56246,120
56247,60
56248,60
56249,60
56250,60
56251,60
56252,60
56253,60
56254,60
56255,240
56256,60
56257,60
56258,120
56259,120
56260,120
56261,0
56262,60
56263,120
56264,120
56265,60
56266,60
56267,60
56268,60
56269,120
56270,120
56271,120
56272,120
56273,120
56274,60
56275,60
56276,60
56277,60
56278,60
56279,60
56280,60
56281,60
56282,120
56283,120
56284,120
56285,120
56286,60
56287,60
56288,60
56289,20
56290,20
56291,20
56292,20
56293,20
56294,20
56295,20
56296,40
56297,30
56298,30
56299,600
56300,120
56301,120
56302,120
56303,120
56304,120
56305,120
56306,120
56307,360
56308,120
56309,600
56310,120
56311,120
56312,120
56313,120
56314,120
56315,120
56316,60
56317,60
56318,60
56319,60
56320,60
56321,60
56322,60
56323,60
56324,60
56325,60
56326,120
56327,60
56328,60
56329,60
56330,60
56331,60
56332,60
56333,120
56334,60
56335,60
56336,120
56337,120
56338,120
56339,120
56340,120
56341,120
56342,120
56343,120
56344,120
56345,120
56346,240
56347,120
56348,120
56349,120
56350,120
56351,120
56352,120
56353,60
56354,60
56355,120
56356,120
56357,120
56358,240
56359,60
56360,60
56361,1560
56362,60
56363,60
56364,120
56365,120
56366,120
56367,60
56368,120
56369,120
56370,240
56371,60
56372,60
56373,360
56374,120
56375,120
56376,120
56377,60
56378,60
56379,120
56380,120
56381,120
56382,0
56383,60
56384,120
56385,120
56386,60
56387,60
56388,60
56389,60
56390,120
56391,120
56392,120
56393,120
56394,120
56395,60
56396,60
56397,60
56398,60
56399,60
56400,60
56401,60
56402,60
56403,120
56404,120
56405,120
56406,120
56407,60
56408,60
56409,120
56410,120
56411,120
56412,60
56413,60
56414,60
56415,60
56416,240
56417,240
56418,240
56419,120
56420,300
56421,60
56422,60
56423,60
56424,60
56425,60
56426,60
56427,60
56428,300
56429,60
56430,60
56431,60
56432,300
56433,60
56434,60
56435,60
56436,300
56437,60
56438,60
56439,60
56440,120
56441,120
56442,240
56443,600
56444,120
56445,120
56446,120
56447,120
56448,120
56449,120
56450,120
56451,60
56452,60
56453,60
56454,60
56455,60
56456,120
56457,120
56458,120
56459,120
56460,120
56461,120
56462,120
56463,120
56464,240
56465,60
56466,60
56467,120
56468,120
56469,120
56470,0
56471,60
56472,120
56473,120
56474,60
56475,60
56476,60
56477,60
56478,120
56479,120
56480,120
56481,120
56482,120
56483,180
56484,60
56485,60
56486,60
56487,60
56488,60
56489,240
56490,120
56491,120
56492,120
56493,120
56494,120
56495,120
56496,120
56497,120
56498,120
56499,240
56500,240
56501,240
56502,240
56503,240
56504,240
56505,240
56506,240
56507,60
56508,60
56509,240
56510,120
56511,120
56512,120
56513,120
56514,120
56515,120
56516,0
56517,60
56518,120
56519,120
56520,120
56521,0
56522,60
56523,120
56524,120
56525,60
56526,60
56527,60
56528,60
56529,120
56530,120
56531,120
56532,120
56533,120
56534,120
56535,240
56536,120
56537,240
56538,120
56539,480
56540,60
56541,60
56542,120
56543,960
56544,60
56545,60
56546,60
56547,60
56548,120
56549,120
56550,120
56551,120
56552,480
56553,60
56554,60
56555,120
56556,120
56557,120
56558,0
56559,60
56560,120
56561,120
56562,60
56563,60
56564,60
56565,60
56566,120
56567,120
56568,120
56569,120
56570,120
56571,60
56572,60
56573,60
56574,60
56575,60
56576,60
56577,60
56578,60
56579,120
56580,120
56581,120
56582,120
56583,120
56584,120
56585,120
56586,120
56587,120
56588,0
56589,60
56590,120
56591,120
56592,240
56593,120
56594,120
56595,60
56596,60
56597,120
56598,120
56599,240
56600,240
56601,120
56602,120
56603,120
56604,60
56605,60
56606,120
56607,120
56608,240
56609,120
56610,120
56611,120
56612,120
56613,120
56614,120
56615,120
56616,120
56617,120
56618,120
56619,120
56620,120
56621,120
56622,120
56623,120
56624,120
56625,120
56626,240
56627,120
56628,60
56629,60
56630,60
56631,120
56632,120
56633,120
56634,120
56635,120
56636,120
56637,120
56638,60
56639,60
56640,120
56641,120
56642,0
56643,60
56644,120
56645,120
56646,60
56647,60
56648,60
56649,60
56650,120
56651,120
56652,120
56653,120
56654,120
56655,60
56656,60
56657,60
56658,60
56659,60
56660,60
56661,60
56662,60
56663,120
56664,120
56665,60
56666,60
56667,60
56668,60
56669,60
56670,60
56671,60
56672,60
56673,60
56674,60
56675,60
56676,60
56677,240
56678,120
56679,240
56680,120
56681,120
56682,120
56683,120
56684,60
56685,60
56686,120
56687,120
56688,120
56689,120
56690,120
56691,120
56692,120
56693,120
56694,120
56695,120
56696,120
56697,120
56698,120
56699,120
56700,120
56701,120
56702,120
56703,120
56704,120
56705,120
56706,120
56707,120
56708,120
56709,120
56710,120
56711,60
56712,60
56713,60
56714,60
56715,60
56716,60
56717,120
56718,60
56719,60
56720,60
56721,60
56722,60
56723,60
56724,120
56725,120
56726,120
56727,120
56728,120
56729,120
56730,120
56731,120
56732,120
56733,120
56734,360
56735,120
56736,120
56737,60
56738,60
56739,120
56740,120
56741,120
56742,0
56743,60
56744,120
56745,120
56746,60
56747,60
56748,60
56749,60
56750,120
56751,120
56752,120
56753,120
56754,120
56755,60
56756,60
56757,60
56758,60
56759,60
56760,60
56761,60
56762,60
56763,120
56764,120
56765,120
56766,120
56767,120
56768,0
56769,60
56770,120
56771,120
56772,600
56773,60
56774,60
56775,120
56776,120
56777,120
56778,120
56779,120
56780,120
56781,240
56782,60
56783,60
56784,120
56785,240
56786,60
56787,60
56788,120
56789,240
56790,60
56791,60
56792,120
56793,120
56794,120
56795,60
56796,60
56797,60
56798,60
56799,60
56800,60
56801,120
56802,120
56803,120
56804,120
56805,120
56806,120
56807,120
56808,120
56809,120
56810,60
56811,60
56812,120
56813,120
56814,240
56815,120
56816,240
56817,120
56818,60
56819,60
56820,60
56821,60
56822,60
56823,60
56824,60
56825,60
56826,120
56827,120
56828,120
56829,120
56830,60
56831,60
56832,120
56833,120
56834,120
56835,0
56836,60
56837,120
56838,120
56839,60
56840,60
56841,60
56842,60
56843,120
56844,120
56845,120
56846,120
56847,120
56848,60
56849,60
56850,60
56851,60
56852,60
56853,60
56854,60
56855,60
56856,120
56857,120
56858,120
56859,120
56860,120
56861,60
56862,60
56863,480
56864,120
56865,120
56866,120
56867,60
56868,60
56869,120
56870,120
56871,240
56872,120
56873,60
56874,60
56875,60
56876,60
56877,60
56878,60
56879,60
56880,60
56881,720
56882,480
56883,60
56884,60
56885,60
56886,360
56887,240
56888,120
56889,120
56890,120
56891,360
56892,120
56893,120
56894,120
56895,120
56896,120
56897,120
56898,120
56899,120
56900,0
56901,60
56902,120
56903,120
56904,120
56905,0
56906,60
56907,120
56908,120
56909,60
56910,60
56911,60
56912,60
56913,120
56914,120
56915,120
56916,120
56917,120
56918,60
56919,60
56920,60
56921,60
56922,60
56923,60
56924,60
56925,60
56926,120
56927,120
56928,120
56929,120
56930,240
56931,240
56932,240
56933,240
56934,240
56935,120
56936,120
56937,120
56938,120
56939,120
56940,120
56941,120
56942,120
56943,120
56944,120
56945,240
56946,120
56947,120
56948,120
56949,120
56950,120
56951,240
56952,360
56953,120
56954,240
56955,1560
56956,60
56957,60
56958,120
56959,120
56960,120
56961,0
56962,60
56963,120
56964,120
56965,60
56966,60
56967,60
56968,60
56969,120
56970,120
56971,240
56972,120
56973,120
56974,120
56975,240
56976,120
56977,0
56978,60
56979,120
56980,120
56981,120
56982,0
56983,60
56984,120
56985,120
56986,60
56987,60
56988,60
56989,60
56990,120
56991,120
56992,120
56993,120
56994,120
56995,60
56996,60
56997,60
56998,60
56999,60
57000,60
57001,60
57002,60
57003,120
57004,120
57005,120
57006,120
57007,120
57008,180
57009,60
57010,60
57011,60
57012,300
57013,60
57014,60
57015,60
57016,300
57017,60
57018,60
57019,60
57020,120
57021,60
57022,60
57023,120
57024,120
57025,120
57026,0
57027,60
57028,120
57029,120
57030,60
57031,60
57032,60
57033,60
57034,120
57035,120
57036,120
57037,120
57038,120
57039,60
57040,60
57041,60
57042,60
57043,60
57044,60
57045,60
57046,60
57047,360
57048,120
57049,1560
57050,60
57051,60
57052,60
57053,60
57054,60
57055,60
57056,120
57057,120
57058,120
57059,120
57060,120
57061,120
57062,240
57063,240
57064,240
57065,240
57066,240
57067,120
57068,120
57069,120
57070,240
57071,4320
57072,30
57073,30
57074,30
57075,30
57076,30
57077,30
57078,30
57079,30
57080,30
57081,30
57082,30
57083,30
57084,30
57085,30
57086,30
57087,30
57088,30
57089,30
57090,30
57091,30
57092,30
57093,30
57094,30
57095,30
57096,30
57097,30
57098,30
57099,30
57100,30
57101,30
57102,30
57103,30
57104,30
57105,30
57106,30
57107,30
57108,30
57109,30
57110,30
57111,30
57112,30
57113,30
57114,30
57115,30
57116,30
57117,30
57118,30
57119,30
57120,30
57121,30
57122,30
57123,30
57124,30
57125,30
57126,30
57127,30
57128,30
57129,30
57130,30
57131,30
57132,30
57133,30
57134,30
57135,30
57136,30
57137,30
57138,30
57139,30
57140,30
57141,30
57142,30
57143,30
57144,30
57145,30
57146,30
57147,30
57148,30
57149,30
57150,30
57151,30
57152,30
57153,30
57154,30
57155,30
57156,30
57157,30
57158,30
57159,30
57160,30
57161,30
57162,30
57163,30
57164,30
57165,30
57166,30
57167,30
57168,30
57169,30
57170,30
57171,30
57172,30
57173,30
57174,30
57175,30
57176,30
57177,30
57178,30
57179,30
57180,30
57181,30
57182,30
57183,30
57184,30
57185,30
57186,30
57187,30
57188,30
57189,30
57190,30
57191,30
57192,30
57193,30
57194,30
57195,30
57196,30
57197,30
57198,30
57199,30
57200,30
57201,30
57202,30
57203,30
57204,30
57205,30
57206,30
57207,30
57208,30
57209,30
57210,30
57211,30
57212,30
57213,30
57214,30
57215,30
57216,30
57217,30
57218,30
57219,30
57220,30
57221,30
57222,30
57223,30
57224,30
57225,30
57226,30
57227,30
57228,30
57229,30
57230,30
57231,30
57232,30
57233,30
57234,30
57235,30
57236,30
57237,30
57238,30
57239,30
57240,30
57241,30
57242,30
57243,30
57244,30
57245,30
57246,30
57247,30
57248,30
57249,30
57250,30
57251,30
57252,30
57253,30
57254,30
57255,30
57256,30
57257,30
57258,30
57259,30
57260,30
57261,30
57262,30
57263,30
57264,30
57265,30
57266,30
57267,30
57268,30
57269,30
57270,30
57271,30
57272,30
57273,30
57274,30
57275,30
57276,30
57277,30
57278,30
57279,30
57280,30
57281,30
57282,30
57283,30
57284,30
57285,30
57286,30
57287,30
57288,30
57289,30
57290,30
57291,30
57292,30
57293,180
57294,180
57295,180
57296,180
57297,0
57298,0
57299,0
57300,0
57301,0
57302,240
57303,240
57304,0
57305,30
57306,30
57307,30
57308,30
57309,30
57310,30
57311,30
57312,30
57313,30
57314,30
57315,30
57316,30
57317,30
57318,30
57319,30
57320,30
57321,30
57322,30
57323,30
57324,30
57325,30
57326,30
57327,30
57328,30
57329,30
57330,30
57331,30
57332,30
57333,30
57334,30
57335,30
57336,30
57337,30
57338,30
57339,30
57340,30
57341,30
57342,30
57343,30
57344,120
57345,180
57346,180
57347,180
57348,180
57349,0
57350,0
57351,0
57352,0
57353,240
57354,0
57355,240
57356,0
57357,180
57358,180
57359,180
57360,180
57361,0
57362,0
57363,0
57364,0
57365,240
57366,0
57367,0
57368,240
57369,180
57370,0
57371,0
57372,60
57373,0
57374,0
57375,0
57376,240
57377,240
57378,0
57379,30
57380,30
57381,30
57382,30
57383,30
57384,30
57385,30
57386,30
57387,30
57388,30
57389,30
57390,30
57391,30
57392,30
57393,30
57394,30
57395,30
57396,30
57397,30
57398,30
57399,30
57400,30
57401,30
57402,90
57403,30
57404,120
57405,30
57406,30
57407,30
57408,129
57409,236
57410,223
57411,210
57412,120
57413,120
57414,0
57415,240
57416,0
57417,120
57418,270
57419,0
57420,240
57421,30
57422,30
57423,30
57424,30
57425,30
57426,30
57427,30
57428,30
57429,30
57430,30
57431,30
57432,30
57433,30
57434,30
57435,30
57436,30
57437,20
57438,20
57439,20
57440,20
57441,20
57442,20
57443,50
57444,30
57445,30
57446,30
57447,30
57448,30
57449,30
57450,30
57451,30
57452,30
57453,30
57454,30
57455,30
57456,30
57457,30
57458,30
57459,30
57460,30
57461,30
57462,30
57463,30
57464,30
57465,30
57466,30
57467,30
57468,30
57469,30
57470,30
57471,30
57472,30
57473,30
57474,30
57475,30
57476,30
57477,30
57478,30
57479,30
57480,30
57481,30
57482,30
57483,30
57484,30
57485,30
57486,30
57487,30
57488,120
57489,120
57490,120
57491,120
57492,120
57493,120
57494,120
57495,120
57496,120
57497,120
57498,120
57499,120
57500,120
57501,120
57502,120
57503,120
57504,120
57505,120
57506,120
57507,120
57508,120
57509,30
57510,30
57511,30
57512,30
57513,30
57514,30
57515,30
57516,30
57517,30
57518,120
57519,120
57520,120
57521,120
57522,30
57523,30
57524,30
57525,30
57526,30
57527,30
57528,30
57529,30
57530,30
57531,120
57532,120
57533,120
57534,120
57535,120
57536,120
57537,120
57538,120
57539,120
57540,120
57541,120
57542,120
57543,120
57544,120
57545,120
57546,120
57547,120
57548,120
57549,120
57550,120
57551,120
57552,120
57553,120
57554,120
57555,30
57556,30
57557,30
57558,30
57559,30
57560,30
57561,30
57562,30
57563,30
57564,30
57565,30
57566,30
57567,30
57568,30
57569,30
57570,30
57571,30
57572,120
57573,120
57574,120
57575,120
57576,120
57577,120
57578,120
57579,120
57580,120
57581,30
57582,30
57583,30
57584,30
57585,30
57586,30
57587,30
57588,30
57589,120
57590,180
57591,180
57592,180
57593,180
57594,0
57595,0
57596,0
57597,0
57598,0
57599,240
57600,240
57601,180
57602,180
57603,180
57604,180
57605,0
57606,0
57607,0
57608,0
57609,270
57610,240
57611,0
57612,30
57613,30
57614,30
57615,30
57616,30
57617,30
57618,30
57619,30
57620,30
57621,30
57622,30
57623,30
57624,30
57625,30
57626,30
57627,30
57628,30
57629,30
57630,30
57631,30
57632,30
57633,30
57634,30
57635,30
57636,30
57637,30
57638,30
57639,30
57640,30
57641,30
57642,30
57643,30
57644,30
57645,30
57646,30
57647,30
57648,30
57649,30
57650,30
57651,120
57652,180
57653,180
57654,180
57655,180
57656,0
57657,0
57658,0
57659,0
57660,240
57661,240
57662,0
57663,180
57664,0
57665,0
57666,0
57667,60
57668,0
57669,240
57670,240
57671,0
57672,240
57673,30
57674,30
57675,30
57676,30
57677,30
57678,30
57679,30
57680,249
57681,236
57682,223
57683,270
57684,0
57685,0
57686,0
57687,240
57688,240
57689,240
57690,240
57691,30
57692,30
57693,30
57694,30
57695,30
57696,30
57697,120
57698,30
57699,30
57700,30
57701,30
57702,120
57703,120
57704,120
57705,120
57706,120
57707,120
57708,120
57709,120
57710,60
57711,60
57712,120
57713,60
57714,60
57715,60
57716,60
57717,60
57718,60
57719,60
57720,60
57721,60
57722,30
57723,30
57724,60
57725,60
57726,120
57727,60
57728,60
57729,60
57730,60
57731,30
57732,60
57733,30
57734,60
57735,60
57736,120
57737,60
57738,60
57739,60
57740,60
57741,60
57742,60
57743,60
57744,60
57745,60
57746,60
57747,60
57748,60
57749,60
57750,60
57751,60
57752,60
57753,120
57754,60
57755,60
57756,120
57757,60
57758,120
57759,60
57760,60
57761,60
57762,120
57763,60
57764,60
57765,120
57766,60
57767,120
57768,60
57769,60
57770,60
57771,120
57772,60
57773,60
57774,120
57775,60
57776,120
57777,60
57778,60
57779,60
57780,120
57781,60
57782,60
57783,120
57784,60
57785,120
57786,60
57787,60
57788,60
57789,120
57790,60
57791,60
57792,120
57793,60
57794,120
57795,60
57796,60
57797,60
57798,60
57799,60
57800,60
57801,60
57802,60
57803,60
57804,60
57805,60
57806,60
57807,60
57808,60
57809,30
57810,60
57811,30
57812,60
57813,60
57814,120
57815,60
57816,60
57817,60
57818,60
57819,60
57820,60
57821,60
57822,60
57823,60
57824,60
57825,60
57826,60
57827,60
57828,60
57829,60
57830,60
57831,120
57832,60
57833,60
57834,120
57835,60
57836,120
57837,60
57838,60
57839,60
57840,120
57841,60
57842,60
57843,120
57844,60
57845,120
57846,60
57847,60
57848,60
57849,120
57850,60
57851,60
57852,120
57853,60
57854,120
57855,60
57856,60
57857,60
57858,60
57859,60
57860,60
57861,60
57862,60
57863,60
57864,60
57865,60
57866,60
57867,60
57868,60
57869,60
57870,60
57871,60
57872,60
57873,120
57874,60
57875,60
57876,15
57877,60
57878,15
57879,15
57880,15
57881,15
57882,60
57883,45
57884,60
57885,60
57886,60
57887,60
57888,60
57889,60
57890,60
57891,60
57892,60
57893,60
57894,60
57895,60
57896,60
57897,60
57898,60
57899,60
57900,120
57901,60
57902,60
57903,15
57904,60
57905,15
57906,15
57907,15
57908,15
57909,60
57910,45
57911,60
57912,60
57913,60
57914,60
57915,60
57916,60
57917,60
57918,60
57919,60
57920,60
57921,60
57922,60
57923,30
57924,60
57925,30
57926,60
57927,60
57928,120
57929,60
57930,60
57931,60
57932,60
57933,60
57934,60
57935,60
57936,60
57937,60
57938,60
57939,60
57940,180
57941,60
57942,60
57943,60
57944,60
57945,60
57946,60
57947,60
57948,60
57949,60
57950,180
57951,60
57952,60
57953,60
57954,60
57955,60
57956,60
57957,60
57958,60
57959,60
57960,180
57961,60
57962,60
57963,60
57964,60
57965,60
57966,60
57967,60
57968,60
57969,60
57970,180
57971,60
57972,60
57973,60
57974,60
57975,60
57976,60
57977,60
57978,60
57979,60
57980,180
57981,60
57982,60
57983,60
57984,60
57985,60
57986,60
57987,60
57988,60
57989,60
57990,180
57991,60
57992,60
57993,20
57994,22
57995,22
57996,22
57997,60
57998,22
57999,22
58000,22
58001,60
58002,22
58003,22
58004,22
58005,60
58006,22
58007,22
58008,22
58009,60
58010,22
58011,22
58012,22
58013,60
58014,22
58015,22
58016,22
58017,60
58018,22
58019,22
58020,22
58021,60
58022,22
58023,22
58024,22
58025,60
58026,22
58027,22
58028,22
58029,60
58030,22
58031,22
58032,22
58033,60
58034,22
58035,22
58036,22
58037,60
58038,22
58039,22
58040,22
58041,60
58042,22
58043,22
58044,22
58045,60
58046,22
58047,22
58048,22
58049,60
58050,22
58051,22
58052,22
58053,60
58054,22
58055,22
58056,22
58057,60
58058,22
58059,22
58060,22
58061,60
58062,22
58063,22
58064,22
58065,60
58066,22
58067,22
58068,22
58069,60
58070,22
58071,22
58072,22
58073,60
58074,22
58075,22
58076,22
58077,60
58078,22
58079,22
58080,22
58081,60
58082,22
58083,22
58084,50
58085,69
58086,20
58087,22
58088,22
58089,22
58090,60
58091,22
58092,22
58093,22
58094,60
58095,22
58096,22
58097,22
58098,60
58099,22
58100,22
58101,22
58102,60
58103,22
58104,22
58105,22
58106,60
58107,22
58108,22
58109,22
58110,60
58111,22
58112,22
58113,22
58114,60
58115,22
58116,22
58117,22
58118,60
58119,22
58120,22
58121,22
58122,60
58123,22
58124,22
58125,22
58126,60
58127,22
58128,22
58129,22
58130,60
58131,22
58132,22
58133,22
58134,60
58135,22
58136,22
58137,22
58138,60
58139,22
58140,22
58141,22
58142,60
58143,22
58144,22
58145,22
58146,60
58147,22
58148,22
58149,22
58150,60
58151,22
58152,22
58153,22
58154,60
58155,22
58156,22
58157,22
58158,60
58159,22
58160,22
58161,22
58162,60
58163,22
58164,22
58165,22
58166,60
58167,22
58168,22
58169,22
58170,60
58171,22
58172,22
58173,22
58174,60
58175,22
58176,22
58177,22
58178,60
58179,22
58180,22
58181,22
58182,60
58183,88
58184,60
58185,15
58186,60
58187,15
58188,270
58189,60
58190,60
58191,60
58192,120
58193,60
58194,20
58195,60
